Word,Most_Similar_Word
аквагрим,"[('мехенди', 0.7081183195114136)]"
пообщаться,[]
расспросить,[]
пообещать,[]
потребоваться,[]
пансионат,[]
малыш,[]
овз,"[('инвалидность', 0.7072039246559143)]"
порадовать,[]
политехнический,[]
дедушка,"[('бабушка', 0.7341228127479553)]"
клиника,[]
представляться,[]
мисс,"[('мистер', 0.8795592188835144)]"
мистер,"[('мисс', 0.8795591592788696)]"
зрительский,"[('симпатия', 0.8031308650970459)]"
симпатия,"[('зрительский', 0.8031308054924011)]"
видеовизитка,[]
дефиле,[]
вечерний,[]
наряд,[]
покорить,[]
конкурсант,[]
эффектный,[]
гимнастический,[]
исполнительский,[]
динамичность,[]
конкурсантка,[]
наполнить,[]
искренность,[]
съезд,[]
финалист,[]
управленец,[]
получатель,[]
доступность,[]
возобновление,[]
придание,[]
импульс,[]
спортплощадка,[]
футболист,[]
баскетбол,"[('волейбол', 0.7133229970932007)]"
освещение,[]
экипировка,[]
сборный,[]
бесперебойный,[]
возвращаться,[]
офлайн,[]
сельский,[]
менторский,[]
полуфиналист,[]
панель,[]
целый,[]
нетворкинг,[]
договориться,[]
галочка,[]
дождаться,[]
подтверждение,[]
инвестор,[]
спонсор,[]
корпорация,[]
подробность,[]
алгоритмический,[]
контест,[]
пятичасовой,[]
чемпионат,[]
граф,[]
гребной,[]
олимпийский,[]
строчка,[]
рекордсмен,[]
зарекомендовать,[]
спринтерский,[]
заезд,[]
финишировать,[]
пятёрка,[]
парень,[]
десятый,[]
сгл,[]
драматический,[]
обогнать,[]
соперница,[]
пополнение,[]
энтузиазм,[]
передача,[]
рыба,[]
млекопитающее,[]
осваивать,[]
детальный,[]
окраска,[]
аккуратность,[]
поза,[]
шкаф,[]
витрина,[]
моллюск,[]
красочный,[]
монолог,[]
высказывать,[]
последовать,[]
родительский,[]
деньга,[]
нестандартный,[]
диаграмма,[]
автономный,[]
модельный,[]
подвижный,[]
ловкость,[]
загадка,[]
чашка,"[('чай', 0.7405776381492615)]"
неоценимый,[]
трудолюбие,[]
целеустремлённость,[]
романтика,[]
увлечённость,[]
увлечь,[]
студия,[]
растительный,[]
кость,[]
поход,[]
широко,[]
часами,[]
заставлять,[]
малоизвестный,[]
начальный,[]
эврика,[]
романо,"[('германский', 0.8517773747444153), ('переводоведение', 0.785349428653717)]"
германский,"[('романо', 0.8517773747444153), ('переводоведение', 0.7162069082260132)]"
переводоведение,"[('романо', 0.7853494882583618), ('германский', 0.7162069082260132)]"
межпредметный,[]
страноведение,[]
ракурс,[]
докторант,[]
сельскохозяйственный,[]
ветеринария,[]
казахский,[]
заочный,"[('очный', 0.7536676526069641), ('очно', 0.7236083149909973)]"
здесь,[]
критерий,[]
комбинированный,[]
навруз,[]
обновление,[]
навруза,[]
хрустальный,[]
корона,[]
учредить,[]
блюдо,[]
платье,[]
провожать,[]
туркменский,[]
дон,"[('тихий', 0.7421413660049438)]"
парный,[]
браслет,[]
манта,[]
национальность,[]
балалайка,[]
денёк,[]
почувствовать,[]
принцесса,[]
суперзвезда,[]
ощущаться,[]
дорожка,[]
наступление,[]
подиум,[]
уверенно,[]
племя,[]
бусы,[]
финалистка,[]
стресс,[]
симптом,[]
напряжение,[]
подкрепить,[]
середина,[]
тестирование,[]
подсчитать,[]
облегчить,[]
попросить,[]
закрыть,[]
положить,[]
грудь,[]
живот,[]
сосредоточиться,[]
дыхание,[]
убежище,[]
релаксация,[]
отдохнуть,[]
придумать,[]
самооценка,[]
раздать,[]
мягкий,[]
актуально,[]
практико,[]
архитектор,[]
скульптура,[]
сова,"[('бриллиантовый', 0.7198759317398071)]"
мудрость,[]
двухуровневый,[]
амфитеатр,[]
лекционный,[]
насчитывать,[]
десятка,[]
документально,[]
подтверждать,[]
инвентарный,[]
комплектование,[]
спортклуб,[]
перенести,[]
устроитель,[]
бедность,[]
смертность,[]
хронический,"[('обострение', 0.8047252297401428)]"
маломобильный,[]
экологически,[]
здоровьесбережение,[]
показание,[]
консорциум,[]
улучшать,[]
инвестиционный,[]
соседний,[]
богатство,[]
сесть,[]
проработать,[]
заняться,[]
бюро,[]
радио,[]
импакт,[]
потребительский,[]
приобретать,[]
перестать,[]
